,fit_time,score_time,test_roc_auc,train_roc_auc,test_f1,train_f1,test_precision,train_precision,test_recall,train_recall,test_accuracy,train_accuracy
0,480.69652676582336,2.496472120285034,0.9752427102769861,0.9995156173597847,0.6900931414055885,0.9334831460674158,0.6259600614439325,0.8845826235093697,0.7688679245283019,0.9881065651760228,0.9680656138207835,0.993543179983858
1,486.14060950279236,2.5487637519836426,0.9758962334666951,0.999518667460937,0.6851450844521438,0.9337525263867056,0.6317891373801917,0.8848691210895935,0.7483443708609272,0.9883527454242929,0.9682837448739202,0.9935649935649936
2,486.6847801208496,2.5734667778015137,0.9751733389317049,0.999539012676013,0.6759947529514648,0.9351634862180561,0.6164274322169059,0.8858350951374208,0.7483059051306873,0.9903096194753014,0.9676729779251374,0.9936631546801038
3,481.3805282115936,2.5139670372009277,0.9756035928083108,0.999541551770902,0.6827133479212254,0.9355091091986141,0.6305578011317704,0.8845909955611921,0.7442748091603053,0.9926470588235294,0.9683696173814406,0.9937068504804388
4,485.19260573387146,2.538968086242676,0.9733168637055677,0.9995471900636839,0.6711409395973154,0.935748846629909,0.6069802731411229,0.8867562380038387,0.7504690431519699,0.9904716531681753,0.9657955586579993,0.9937722905101051
